t, x, T_prime, V, V_prime, qT=0.50000000, cT=0.18000000, V_ext=11.00000000, R_ext=500.00000000, k=0.90000000, i0=0.30000000, dt=0.00000100, x0=-0.99999000, T'0=0.00000000, V0=195.00000000, V'0=0.00000000
1.51000000,-1.00246754,20.34856862,183.77959057,-18.12793787
1.52000000,-1.00246589,20.39804847,183.70758680,-18.24063723
1.53000000,-1.00246421,20.44686949,183.63561247,-18.35324476
1.54000000,-1.00246251,20.49503782,183.56366758,-18.46576053
1.55000000,-1.00246078,20.54255956,183.49175210,-18.57818462
1.56000000,-1.00245903,20.58944075,183.41986603,-18.69051712
1.57000000,-1.00245725,20.63568737,183.34800934,-18.80275810
1.58000000,-1.00245545,20.68130534,183.27618202,-18.91490765
1.59000000,-1.00245363,20.72630055,183.20438407,-19.02696584
1.60000000,-1.00245178,20.77067880,183.13261545,-19.13893275
1.61000000,-1.00244991,20.81444588,183.06087617,-19.25080846
1.62000000,-1.00244802,20.85760749,182.98916619,-19.36259304
1.63000000,-1.00244611,20.90016930,182.91748552,-19.47428658
1.64000000,-1.00244417,20.94213692,182.84583413,-19.58588914
1.65000000,-1.00244221,20.98351591,182.77421201,-19.69740082
1.66000000,-1.00244022,21.02431179,182.70261914,-19.80882167
1.67000000,-1.00243822,21.06453001,182.63105552,-19.92015179
1.68000000,-1.00243619,21.10417598,182.55952112,-20.03139124
1.69000000,-1.00243415,21.14325507,182.48801594,-20.14254011
1.70000000,-1.00243208,21.18177259,182.41653995,-20.25359846
1.71000000,-1.00242999,21.21973381,182.34509315,-20.36456638
1.72000000,-1.00242788,21.25714393,182.27367551,-20.47544394
1.73000000,-1.00242575,21.29400814,182.20228703,-20.58623120
1.74000000,-1.00242359,21.33033155,182.13092769,-20.69692826
1.75000000,-1.00242142,21.36611925,182.05959747,-20.80753518
1.76000000,-1.00241923,21.40137625,181.98829637,-20.91805203
1.77000000,-1.00241702,21.43610754,181.91702436,-21.02847889
1.78000000,-1.00241478,21.47031807,181.84578144,-21.13881583
1.79000000,-1.00241253,21.50401273,181.77456759,-21.24906293
1.80000000,-1.00241026,21.53719636,181.70338279,-21.35922026
1.81000000,-1.00240797,21.56987378,181.63222703,-21.46928790
1.82000000,-1.00240566,21.60204974,181.56110030,-21.57926590
1.83000000,-1.00240333,21.63372896,181.49000259,-21.68915436
1.84000000,-1.00240099,21.66491612,181.41893387,-21.79895333
1.85000000,-1.00239862,21.69561586,181.34789414,-21.90866289
1.86000000,-1.00239624,21.72583275,181.27688338,-22.01828312
1.87000000,-1.00239383,21.75557136,181.20590157,-22.12781408
1.88000000,-1.00239141,21.78483619,181.13494871,-22.23725584
1.89000000,-1.00238898,21.81363170,181.06402478,-22.34660848
1.90000000,-1.00238652,21.84196233,180.99312977,-22.45587207
1.91000000,-1.00238405,21.86983246,180.92226366,-22.56504668
1.92000000,-1.00238156,21.89724644,180.85142643,-22.67413237
1.93000000,-1.00237905,21.92420857,180.78061809,-22.78312922
1.94000000,-1.00237652,21.95072311,180.70983860,-22.89203730
1.95000000,-1.00237398,21.97679431,180.63908796,-23.00085668
1.96000000,-1.00237142,22.00242635,180.56836615,-23.10958742
1.97000000,-1.00236885,22.02762338,180.49767317,-23.21822960
1.98000000,-1.00236625,22.05238952,180.42700899,-23.32678329
1.99000000,-1.00236365,22.07672884,180.35637360,-23.43524854
2.00000000,-1.00236102,22.10064539,180.28576699,-23.54362545
2.01000000,-1.00235838,22.12414316,180.21518915,-23.65191406
2.02000000,-1.00235572,22.14722613,180.14464006,-23.76011445
2.03000000,-1.00235305,22.16989823,180.07411972,-23.86822669
2.04000000,-1.00235037,22.19216334,180.00362809,-23.97625084
2.05000000,-1.00234766,22.21402534,179.93316518,-24.08418698
2.06000000,-1.00234494,22.23548804,179.86273097,-24.19203517
2.07000000,-1.00234221,22.25655524,179.79232544,-24.29979548
2.08000000,-1.00233946,22.27723069,179.72194858,-24.40746797
2.09000000,-1.00233670,22.29751811,179.65160038,-24.51505271
2.10000000,-1.00233392,22.31742119,179.58128083,-24.62254977
2.11000000,-1.00233113,22.33694358,179.51098991,-24.72995922
2.12000000,-1.00232832,22.35608891,179.44072761,-24.83728112
2.13000000,-1.00232550,22.37486076,179.37049392,-24.94451553
2.14000000,-1.00232266,22.39326268,179.30028881,-25.05166253
2.15000000,-1.00231982,22.41129821,179.23011229,-25.15872218
2.16000000,-1.00231695,22.42897083,179.15996433,-25.26569454
2.17000000,-1.00231407,22.44628399,179.08984493,-25.37257969
2.18000000,-1.00231118,22.46324114,179.01975406,-25.47937767
2.19000000,-1.00230828,22.47984565,178.94969173,-25.58608858
2.20000000,-1.00230536,22.49610091,178.87965790,-25.69271245
2.21000000,-1.00230243,22.51201024,178.80965258,-25.79924937
2.22000000,-1.00229948,22.52757695,178.73967574,-25.90569939
2.23000000,-1.00229653,22.54280431,178.66972738,-26.01206258
2.24000000,-1.00229356,22.55769557,178.59980748,-26.11833901
2.25000000,-1.00229057,22.57225394,178.52991603,-26.22452873
2.26000000,-1.00228758,22.58648261,178.46005301,-26.33063182
2.27000000,-1.00228457,22.60038474,178.39021842,-26.43664833
2.28000000,-1.00228154,22.61396345,178.32041224,-26.54257833
2.29000000,-1.00227851,22.62722184,178.25063445,-26.64842189
2.30000000,-1.00227546,22.64016299,178.18088505,-26.75417906
2.31000000,-1.00227241,22.65278994,178.11116402,-26.85984991
2.32000000,-1.00226934,22.66510570,178.04147134,-26.96543450
