Parameters: V_min=100, V_max=1500, V_step=10 | R_min=1400, R_max=2000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=600, dt=5e-05, (Increasing V_ext)
V_ext,R_ext,burst_freq,avg_ibi,intra_burst_freq,x_min,x_max,x_f,T'_f,V_f,V'_f
130,1450,0.00166666666698554,0,0,-0.221084342279229,-0.201039752025012,-0.201644095249001,-0.0344410502804392,0.248489063362569,-1.92812191500844
140,1450,0.00166666666698554,0,0,-0.201644094986575,-0.182652865193317,-0.183206300119351,-0.0338455553221074,0.232317862072134,-1.75855258886518
150,1450,0.00166666666698554,0,0,-0.183206299856936,-0.165094835064991,-0.165609317893696,-0.033014387249414,0.218307813496513,-1.60035364646032
160,1450,0.00166666666698554,0,0,-0.165609317631294,-0.148229459454366,-0.148714067955661,-0.0319341899998124,0.206229361269055,-1.45075784516207
170,1450,0.00166666666698554,0,0,-0.148714067693272,-0.131934232474389,-0.132396441858102,-0.0305836813028169,0.195911785532895,-1.307317218507
180,1450,0.00166666666698554,0,0,-0.132396441595726,-0.116094507010381,-0.116540992049761,-0.0289327853823088,0.187233675961409,-1.16777771472169
190,1450,0.00166666666698554,0,0,-0.116540991787399,-0.100597681937165,-0.101034899234665,-0.0269409444801732,0.180117597190766,-1.02996250644564
200,1450,0.00166666666698554,0,0,-0.101034898972317,-0.0853264097983604,-0.0857611056401567,-0.0245541735278867,0.174528594985437,-0.891644965815526
210,1450,0.00166666666698554,0,0,-0.0857611053778221,-0.0701491612793221,-0.0705889076362813,-0.0216999657254844,0.170477158227165,-0.750383800501184
220,1450,0.00166666666698554,0,0,-0.0705889073739594,-0.0549048118554502,-0.0553586548367196,-0.018278110249874,0.168028891083824,-0.60326832876324
230,1450,0.00166666666698554,0,0,-0.055358654574409,-0.0393733550422171,-0.0398526067278105,-0.0141427409023901,0.167327001120902,-0.44645338676033
240,1450,0.00166666666698554,0,0,-0.0398526064655096,-0.0232104087107974,-0.0237292307830073,-0.00906239439917969,0.1686452827793,-0.274145108135317
250,1450,0.00166666666698554,0,0,-0.0237292305207137,-0.00576487089725459,-0.00633741093291275,-0.00261051221064729,0.172535131354387,-0.0758094925149084
260,1450,0.00166666666698554,0,0,-0.006337410670623,0.0146688373409453,0.0140699821832427,0.0062800091580914,0.180419011301714,0.175359009979393
270,1450,0,0,0,0.0140699824455334,0.621963861366893,0.609945052519459,3.74036754685698,14.2215649088956,112.262030445101
