Parameters: V_min=1, V_max=30, V_step=0.25 | R_min=0, R_max=1000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=500, dt=0.0001, (Increasing V_ext)
V_ext,R_ext,spike_count,x_min,x_max,x_f,T'_f,V_f,V'_f
10.25,850,56,-0.953977456021385,-0.285744509943748,-0.378132448919359,-0.0260085170809035,0.117833209771891,-1.46159081314226
10.5,850,56,-0.953907795638249,-0.284263173415466,-0.940191352256206,0.00116054277200149,1.5358444156464,-1.74260851153096
10.75,850,58,-0.953831688540445,-0.282819495578832,-0.951942093332386,-0.00382234075552138,0.70232337041918,-1.41048848350023
11,850,59,-0.953756013453127,-0.281408891244182,-0.380281412043585,-0.0256279039732901,0.12119283359562,-1.36773453673036
11.25,850,60,-0.95368222630639,-0.279994529406049,-0.722741403442848,0.00642987217753734,2.0374844071035,-2.58892531578045
11.5,850,60,-0.953598526589664,-0.278614495978852,-0.931768980595656,0.00177039048292204,1.73603520911238,-1.8809504143672
11.75,850,62,-0.953516624018428,-0.277268301435468,-0.943919542225788,0.000221018344380093,1.37448276813755,-1.64542733045064
12,850,63,-0.953432544516704,-0.275940325940765,-0.949651891713724,-0.00215736277624001,0.955821154207636,-1.50067205154811
12.25,850,64,-0.953346108463833,-0.274624858432188,-0.810840770928418,-0.0095597346775353,0.412304217561561,-1.44887455805013
12.5,850,65,-0.95333167010652,-0.273328588506943,-0.273381360076957,-0.0329238485969214,0.313026351642781,-5.1121554780757
12.75,850,65,-0.95316551082823,-0.272020708680597,-0.936065805220356,0.00116134596477082,1.65793956718941,-1.83101813614016
13,850,67,-0.953071367854292,-0.270790053656142,-0.945911869725601,-0.00779632099937523,0.518860223918572,-1.50449813488977
13.25,850,67,-0.953067945538132,-0.269544243533364,-0.921634147225458,0.00192615672730863,1.84559429794177,-1.98195427343914
13.5,850,69,-0.952873990755009,-0.268314922744229,-0.37237072078936,-0.0260555153292079,0.131324285883201,-1.20701739847343
13.75,850,69,-0.952777799949731,-0.267101262964439,-0.869961661635079,-0.00826737745713016,0.513424434179507,-1.56015671669696
14,850,70,-0.952760399751637,-0.265898694589137,-0.874060621246273,-0.00812208793388306,0.528431433303627,-1.58241201260501
14.25,850,71,-0.952653781541878,-0.264710850908939,-0.362087557578409,-0.0270875882022375,0.130490623486177,-1.18754360553256
14.5,850,71,-0.95244577832643,-0.263537005791564,-0.935559481624289,0.000781341236787317,1.67250766017374,-1.91800732787713
14.75,850,73,-0.952320866642437,-0.262372445257018,-0.273858009975078,-0.0392895083024047,0.152548550133227,-2.71425133732462
15,850,73,-0.952197491290789,-0.261201949396455,-0.355957538362235,-0.0277903243303744,0.131629251635802,-1.16417134855382
15.25,850,74,-0.952076785959736,-0.260079427019291,-0.605221214589933,0.0113031738429435,2.11834495269087,-3.22301135229442
15.5,850,74,-0.951936649873564,-0.258937307733305,-0.951541512601687,-0.00569479365757743,0.749656054957934,-1.74954038539768
15.75,850,75,-0.951798703013684,-0.257824046024103,-0.946390740546533,-0.00187683393169987,1.22558763156059,-1.85419355559422
16,850,76,-0.951653900886302,-0.256710494245384,-0.80764696782703,-0.00804736983360052,0.586443235278328,-1.78999525246574
16.25,850,76,-0.951632605788753,-0.255604964167224,-0.916848756053114,0.00140773918045294,1.89070281227091,-2.18776818662932
16.5,850,77,-0.951343199339895,-0.254506614885169,-0.900532742261752,0.00177777342314914,1.96049415314481,-2.26458413240001
16.75,850,78,-0.95117590887698,-0.253414870529261,-0.923317123521043,-0.00637746432172168,0.729037564591099,-1.91234794970245
17,850,78,-0.951168169082071,-0.252331175610143,-0.946137044540569,-0.00218694251323926,1.24324998733399,-2.01539228121121
17.25,850,79,-0.950813825898605,-0.251251985362519,-0.501512658043296,-0.0164305493024262,0.293838854005279,-1.52734324888942
17.5,850,79,-0.950692286235912,-0.25017769051571,-0.950579250800784,-0.00541677244247154,0.840926112797208,-2.03564301009266
17.75,850,80,-0.95061419591053,-0.249107431980476,-0.316335260009301,-0.0336926068361414,0.123687162669874,-1.11870940618101
18,850,80,-0.950182951722253,-0.248040392612992,-0.465815475999473,-0.018379262262025,0.265495768283693,-1.47611540397249
18.25,850,80,-0.950011438746399,-0.2469756899186,-0.907195943808415,0.00118985041466814,1.94867899937686,-2.46613942395374
18.5,850,81,-0.949674015767442,-0.245912411125479,-0.930742895569176,0.000147082012584642,1.76931726314014,-2.41242121039165
18.75,850,82,-0.949387982545054,-0.244849432425037,-0.250266305044258,-0.0486243474818245,0.159919921006103,-2.80742753453643
19,850,81,-0.949069891286621,-0.243779335180584,-0.937945836174521,-0.000728889200869836,1.6176703701391,-2.44912326413495
19.25,850,82,-0.948723514291959,-0.242718922756483,-0.942810772408177,-0.00171286384185969,1.43444460148629,-2.45230522828353
19.5,850,82,-0.948330126481097,-0.24164796509478,-0.823469726643635,0.00249950695977942,2.13006987309306,-2.86100187855601
19.75,850,83,-0.947878673179575,-0.240570214610947,-0.490100583447962,-0.0165595869785284,0.332839298954013,-1.735186501387
20,850,83,-0.947564945935945,-0.239482589902488,-0.552306301021749,0.0136362571724173,2.20304467543312,-4.19537195436169
20.25,850,82,-0.946719722775864,-0.238380883826517,-0.938966311715214,-0.00112081823294539,1.58782075912491,-2.74028183736612
20.5,850,83,-0.945934952139709,-0.237258993979804,-0.842617637131614,-0.00431364028182586,1.02465017546534,-2.71659527644637
20.75,850,83,-0.945872006309139,-0.236107287256985,-0.607679732567307,-0.0103713040562673,0.574526652037863,-2.34897106911876
21,850,83,-0.944457462154303,-0.234908429980892,-0.350332850941011,-0.0295438379181303,0.172908544650913,-1.18190838518774
21.25,850,82,-0.940599111974132,-0.233622746480823,-0.925931451662108,2.00201017860907e-05,1.83899539645859,-3.19706531462892
21.5,850,84,-0.925925936940415,-0.23282361025143,-0.899093844493897,-6.88780083136e-05,1.71992074860907,-3.39558815924267
21.75,850,4,-0.899285182828136,-0.237868556858401,-0.700428742070007,-0.000917185022205769,1.44137743783635,-4.08777536206094
22,850,0,-0.703032343256132,-0.296159728026509,-0.502339721549369,-0.0021490346634236,1.25825804179978,-5.82808734745766
22.25,850,0,-0.642107624340275,-0.329258004572126,-0.400714261604446,-0.0217220569377215,0.789371636549306,-6.62751597494095
22.5,850,0,-0.588975437055461,-0.361376896708035,-0.432129951911058,-0.0234939060188112,0.730483906508551,-6.0515497330059
22.75,850,0,-0.533254973413608,-0.400484581353558,-0.462976330947947,-0.0260146704554109,0.61090288317312,-4.98970866316542
23,850,0,-0.466135376579407,-0.458181429313533,-0.462100688286646,-0.0256964231135696,0.619459924513346,-5.01858105990027
23.25,850,0,-0.462100688383255,-0.45780964859037,-0.459956337639344,-0.0258427259522499,0.615410115948554,-4.98799616798891
23.5,850,0,-0.4599563376132,-0.455757137401192,-0.457833673402891,-0.0259869561028608,0.611415001715982,-4.95774658344242
23.75,850,0,-0.457833673376641,-0.453721618416209,-0.455731463752781,-0.0261292058895588,0.607473418913277,-4.92783949662357
24,850,0,-0.455731463726531,-0.451703477210036,-0.453649261885487,-0.0262695086940822,0.603584121415686,-4.89826859334682
24.25,850,0,-0.453649261859237,-0.449702414160928,-0.451586634727949,-0.0264078971818681,0.59974590226789,-4.86902770522145
24.5,850,0,-0.451586634701699,-0.447718136243082,-0.44954316338378,-0.0265444031301316,0.595957595701893,-4.84011081260726
24.75,850,0,-0.44954316335753,-0.445750356010279,-0.447518442522163,-0.0266790574605198,0.592218075303641,-4.81151204070369
25,850,0,-0.447518442495913,-0.443798791624302,-0.445512079786704,-0.0268118902718684,0.588526252255671,-4.78322565571618
25.25,850,0,-0.445512079760454,-0.441863166846295,-0.443523695248491,-0.02694293086998,0.584881073693422,-4.75524606104452
25.5,850,0,-0.443523695222241,-0.439943211026178,-0.441552920875078,-0.0270722077973624,0.581281521128928,-4.72756779355218
25.75,850,0,-0.441552920848828,-0.438038659048945,-0.439599400040096,-0.0271997488601359,0.577726608990053,-4.70018552000009
26,850,0,-0.439599400013846,-0.436149251302861,-0.437662787049246,-0.0273255811547555,0.574215383210458,-4.6730940334567
26.25,850,0,-0.437662787022997,-0.43427473360143,-0.435742746696957,-0.0274497310926818,0.570746919914176,-4.6462882498835
26.5,850,0,-0.435742746670707,-0.432414857133682,-0.433838953837353,-0.0275722244250366,0.567320324141786,-4.61976320468372
26.75,850,0,-0.433838953811103,-0.430569378366441,-0.431951092986967,-0.0276930862647699,0.563934728675312,-4.59351404948757
27,850,0,-0.431951092960718,-0.428738058973912,-0.43007885793919,-0.0278123411088819,0.560589292896911,-4.56753604890345
27.25,850,0,-0.43007885791294,-0.426920665743597,-0.428221951403466,-0.0279300128589379,0.557283201723365,-4.54182457743392
27.5,850,0,-0.428221951377216,-0.425116970487219,-0.426380084654161,-0.0280461248417312,0.554015664569129,-4.51637511637115
27.75,850,0,-0.426380084627911,-0.423326749944243,-0.4245529772081,-0.0281606998274102,0.550785914397248,-4.49118325093503
28,850,0,-0.424552977181851,-0.421549785689188,-0.42274035650564,-0.0282737600484829,0.547593206779322,-4.46624466732522
28.25,850,0,-0.422740356479391,-0.419785864025265,-0.420941957614573,-0.028385327216965,0.544436819025656,-4.44155514996903
28.5,850,0,-0.420941957588324,-0.418034775888856,-0.419157522944926,-0.0284954225411714,0.541316049347521,-4.41711057880164
28.75,850,0,-0.419157522918677,-0.416296316749083,-0.41738680197807,-0.0286040667416971,0.538230216062775,-4.39290692664281
29,850,0,-0.417386801951821,-0.414570286506826,-0.415629551005813,-0.0287112800670351,0.535178656831094,-4.36894025661182
29.25,850,0,-0.415629550979564,-0.412856489395774,-0.413885532885646,-0.0288170823079777,0.532160727938191,-4.34520671968048
29.5,850,0,-0.413885532859397,-0.411154733881505,-0.412154516804635,-0.0289214928117314,0.529175803605487,-4.32170255226127
29.75,850,0,-0.412154516778386,-0.409464832563169,-0.41043627805241,-0.029024530495807,0.526223275327543,-4.29842407385495
30,850,0,-0.41043627802616,-0.407786602076913,-0.408730597804937,-0.0291262138610138,0.52330255124102,-4.27536768476493
1,900,0,-0.952689798367702,-0.952689798367702,-0.952689798367702,9.62106064450178e-05,0.60910217887524,-1.98413878353432
1.25,900,0,-0.952689798341525,-0.951492345458902,-0.951492345458902,0.000147368866963786,0.758404620493223,-2.48552073681051
1.5,900,0,-0.951492345432716,-0.950137254175586,-0.950137254175586,0.000207339857566784,0.906038981831694,-2.98973162983775
1.75,900,0,-0.950137254149392,-0.948577362690781,-0.948577362690781,0.000274496871719622,1.05159725514478,-3.49732480705335
2,900,0,-0.948577362664578,-0.946741016821039,-0.946741016821039,0.000346517258205359,1.19447445705147,-4.00908089749343
2.25,900,0,-0.946741016794827,-0.944511936014334,-0.944511936014334,0.00041985130348699,1.33371222621869,-4.52616240934564
2.5,900,0,-0.944511935988114,-0.941683666979699,-0.941683666979699,0.000488541263372482,1.46764840911082,-5.05042902403765
2.75,900,0,-0.941683666953471,-0.937839128030129,-0.937839128030129,0.000541132462047163,1.59299712015122,-5.58515653151564
3,900,0,-0.937839128003893,-0.931953403151806,-0.931953403151806,0.000550465398440807,1.70182118730572,-6.13685393002428
3.25,900,0,-0.931953403125563,-0.920724365088531,-0.920724485773988,0.000428663998641061,1.7685690712031,-6.71797894110038
3.5,900,12,-0.95525078930012,-0.360254854128016,-0.927420029289211,0.00164899181474052,1.74835097735967,-4.59986406944153
3.75,900,15,-0.955218613408199,-0.357937203344009,-0.937409107937244,0.00160131432089481,1.60759852351844,-3.48788778955975
4,900,18,-0.955199025296193,-0.353769166139048,-0.621116715066884,0.00533048665160604,1.68347216746684,-5.37070036471536
4.25,900,19,-0.955176032401597,-0.349872907974132,-0.946455316640478,0.000833991607330905,1.21673094901401,-2.34361671148921
4.5,900,22,-0.955151232271732,-0.346001915199659,-0.407674779552307,-0.0300802837007937,0.153617615146908,-2.98772612861833
4.75,900,23,-0.955122363828511,-0.342530701658305,-0.944662195156662,0.00107869362999459,1.32876261834217,-2.35788671699448
5,900,25,-0.955090987259957,-0.339228716250691,-0.776662597935484,0.00410975632881333,1.84225649759143,-3.87267872844072
5.25,900,28,-0.955056280996224,-0.336280997464826,-0.954215704884522,-0.0048073017692307,0.383232500942263,-1.79944651843352
5.5,900,29,-0.955019902113999,-0.333388500923437,-0.954895912956151,-0.00960199254418396,0.265784341860971,-1.7855484636114
5.75,900,30,-0.95498132491471,-0.330670904312209,-0.933420461311051,0.00210801622703127,1.69328825716168,-2.69797210101203
6,900,33,-0.954941451403592,-0.327925139922256,-0.69790826502303,-0.0149189681371582,0.186044568727145,-1.73276913766357
6.25,900,34,-0.954921632282849,-0.325619419115276,-0.347288742069844,-0.0313589886158449,0.188451244563883,-3.55705392611969
6.5,900,35,-0.954854567278245,-0.323233745220569,-0.945863630641168,0.000849989795268499,1.25770125310231,-1.92969911073159
6.75,900,37,-0.954808927613666,-0.320957603152541,-0.94430176133727,0.00106832646784159,1.35053506608923,-1.9808012547768
7,900,39,-0.954761708859641,-0.318764142153647,-0.896734346702466,-0.0111351326787103,0.259034831207792,-1.59236523826331
7.25,900,40,-0.954755680405344,-0.316698771213807,-0.954556402462236,-0.00874857588275293,0.323532414764042,-1.56039707137746
7.5,900,41,-0.954662540954745,-0.314662751359884,-0.942489984897266,0.00125691643821699,1.44087123884483,-1.96964535982083
7.75,900,43,-0.954610856495656,-0.312644565483492,-0.947055340473883,0.000451043533861262,1.1763324480521,-1.72971846319381
8,900,44,-0.95455755591343,-0.310758987464974,-0.932220317859793,0.00214175232571061,1.71880522076592,-2.22903308352034
8.25,900,46,-0.954502919128915,-0.308838102734765,-0.95041049710436,-0.000939847073270941,0.879561726340917,-1.55524067871372
8.5,900,47,-0.954446621365025,-0.307110440858502,-0.951571609737066,-0.00201289145149671,0.748880031539584,-1.50830314057422
8.75,900,48,-0.954388943975487,-0.30535533373528,-0.944167637034459,0.00084451097253829,1.35933910172437,-1.78002419615835
9,900,50,-0.954329788011495,-0.303615987756622,-0.547172995707467,-0.0172008021186107,0.177327546080851,-1.44357124571862
9.25,900,51,-0.954290672963135,-0.30196711859507,-0.741065966302969,0.00578707343140961,1.98018292320133,-2.81663526183397
9.5,900,52,-0.95420686582477,-0.300327194043101,-0.645758350213781,0.00895882533503003,1.96444528658712,-3.24217611733907
9.75,900,53,-0.954143076652426,-0.298722190819232,-0.642192903045752,-0.0139497159290792,0.237856062111842,-1.42509054475119
10,900,54,-0.954114611432181,-0.29718031491878,-0.944809308869975,0.000463204140533783,1.32421368456058,-1.69438782742769
10.25,900,56,-0.954010646621693,-0.29563322726747,-0.571225376738538,-0.0158096662436905,0.209325032458605,-1.39258678184008
10.5,900,56,-0.953971881994181,-0.294151048433531,-0.851106568065802,0.00361447890097167,1.97134903070226,-2.35864875749982
10.75,900,58,-0.953871461913391,-0.292669822372384,-0.937239377288947,0.00143281665206032,1.62563342554695,-1.88497588964456
11,900,59,-0.953799210930161,-0.291208446510192,-0.94203751124149,0.000760234833946206,1.46398506742149,-1.75883664223939
11.25,900,60,-0.953725105192618,-0.289805408105583,-0.941629968049721,0.000770554543916418,1.48141586162577,-1.76676133532438
11.5,900,61,-0.953649081596174,-0.288414782913871,-0.937118071592061,0.00130496503386651,1.62997772718454,-1.86855615790373
11.75,900,62,-0.953571066675515,-0.287039544642654,-0.919406512255943,0.00225311484579923,1.85111637158198,-2.06348687900085
12,900,64,-0.95349097796559,-0.285702449822503,-0.736373910401087,0.00589515092143692,2.04967415187606,-2.62125980897348
12.25,900,64,-0.953408732244618,-0.284360571829968,-0.296062451428142,-0.0125417753057944,0.669776252277182,-7.42156123764531
12.5,900,65,-0.953324231322373,-0.283035878222204,-0.327653540978356,-0.0312409246274783,0.122528530321887,-1.86187798894426
12.75,900,66,-0.953237366605273,-0.28175598493193,-0.360275698969082,-0.0276793080217005,0.122945675147945,-1.44471201106126
13,900,67,-0.953150175717826,-0.280498745307568,-0.300021558844688,-0.0345987357848239,0.147191075147712,-2.60098325543172
13.25,900,68,-0.953056088782432,-0.279230822330806,-0.641497467445053,0.00936378767933914,2.07246840498688,-3.04649246834291
13.5,900,68,-0.952961409103049,-0.278007879325498,-0.939222192814926,0.000584340709713158,1.57188617760469,-1.84860029322505
13.75,900,70,-0.952863996023225,-0.276802955998026,-0.85517859232478,-0.00874788416158943,0.492227316785304,-1.57568631779446
14,900,70,-0.952852496792356,-0.275597523588535,-0.923661149729708,0.00167361828187253,1.8334630569838,-2.04237586350593
14.25,900,72,-0.952659442801871,-0.27440729962662,-0.309656849861159,-0.0338888165982864,0.123837132255898,-1.8732008009871
14.5,900,72,-0.952552056115156,-0.273212783461141,-0.478665570591424,-0.0186337268794954,0.212945773221477,-1.32581687731331
14.75,900,73,-0.952473316393189,-0.272066683393895,-0.323982731007296,-0.0320863603042553,0.119676063946681,-1.52113103243844
15,900,73,-0.952326394267055,-0.270904439660673,-0.925941171421931,0.00134017226957792,1.81717609839818,-2.0696635657356
15.25,900,75,-0.952207434608799,-0.269774870646272,-0.436861237039772,-0.0211231080138358,0.187597651141532,-1.27122504747932
15.5,900,75,-0.952108379032239,-0.268646557719745,-0.767610112656739,-0.00926705813962434,0.509336770568866,-1.70917159946822
15.75,900,76,-0.952059367587125,-0.267527519895282,-0.418563502297827,-0.0224354456331884,0.178044963617801,-1.24708966792299
16,900,76,-0.951843432989702,-0.266419922975322,-0.935667921970047,0.000359456082068125,1.67239670444767,-2.05007390850988
16.25,900,78,-0.951682775261499,-0.265320332911454,-0.692246163478074,0.0067887653777664,2.14909936170746,-2.86430715800599
16.5,900,77,-0.951536598356573,-0.26422299012518,-0.931011671530403,0.000649228779426619,1.76013916923802,-2.14084401655518
16.75,900,79,-0.951385067401105,-0.263147972509804,-0.427712259983754,-0.0216927281149731,0.197386088015547,-1.2861991814209
17,900,79,-0.95125532695571,-0.262073930506395,-0.511192358245485,-0.0164899628350047,0.288434430472474,-1.51686525371237
17.25,900,79,-0.9511227019056,-0.261006247091047,-0.767718084594425,0.00426197809588036,2.14214472724583,-2.67258254133472
17.5,900,81,-0.950879498816947,-0.25994081891029,-0.27013008345038,-0.0423529468152056,0.153476487085203,-2.65319987464486
17.75,900,80,-0.950692236621084,-0.258879035289015,-0.924124327275256,0.000733919609532579,1.8443339652471,-2.31957252382624
18,900,82,-0.950494880486775,-0.257840056725337,-0.3478092089165,0.0235719952168785,1.49637741680168,-7.76349999106451
18.25,900,81,-0.950281836550325,-0.256786209587277,-0.940616914482358,-0.00101622319587463,1.5274211996113,-2.24835249706461
18.5,900,82,-0.950057253202215,-0.255753163198597,-0.902395763673704,0.00124590713419396,1.96794637134642,-2.49541283458119
18.75,900,83,-0.949813443706157,-0.254713570612005,-0.671346000273644,-0.00989075995431147,0.554623755328176,-2.05141534286992
19,900,83,-0.949741297548409,-0.25367728258093,-0.604774655240382,-0.0119169372660032,0.466976475514159,-1.9613425329834
19.25,900,83,-0.94944106347951,-0.252641355892761,-0.938880916535738,-0.000970856141611091,1.58916707125947,-2.43379556817732
19.5,900,84,-0.948948844559872,-0.251605265226044,-0.619319269802382,-0.0111902639696396,0.509330258615452,-2.07042266013526
19.75,900,84,-0.948828503471774,-0.250567633438646,-0.593548387039845,-0.0120638880178089,0.477532535345689,-2.04216519745652
20,900,84,-0.94844762841072,-0.249526795286766,-0.944427433446061,-0.00240643908026193,1.35038785360764,-2.52680959569367
20.25,900,85,-0.947758949764774,-0.248480675714343,-0.298089015747525,-0.0389642872992594,0.121929393175348,-1.16631554765929
20.5,900,84,-0.94723780319805,-0.247426594457076,-0.893896139220269,0.000953158091398518,2.01005243477293,-2.88170605232002
20.75,900,85,-0.946612812070098,-0.246360932263586,-0.941948884266669,-0.00184920205487767,1.47505703617104,-2.74494145740753
21,900,85,-0.94583876670847,-0.24527851248187,-0.945734696149523,-0.00296173179603049,1.26609096754387,-2.78544237939741
21.25,900,85,-0.945734074133922,-0.244171319201374,-0.902177331767728,-0.00343160477218431,1.18058762973006,-2.85832896354707
21.5,900,85,-0.944767963747684,-0.243025354109676,-0.757876556005502,-0.00560843342474197,0.925265947594885,-2.81562706772639
21.75,900,85,-0.943099347500601,-0.241810402580803,-0.440522671395992,-0.0206634672642441,0.283335795867218,-1.6462305398655
22,900,84,-0.935279337862239,-0.240712140710728,-0.917027850632528,-0.000868931206717312,1.60856742674749,-3.31841896884343
22.25,900,100,-0.927496355694438,-0.240032438627921,-0.713362367378487,-0.00648158144498679,0.994371480730676,-3.34555652432496
22.5,900,1,-0.755383165572905,-0.294805386503943,-0.380098906679594,-0.0371772249299891,0.258323527618802,-2.55465140584003
22.75,900,0,-0.662227885003927,-0.336258917204787,-0.3683460873033,-0.0409183630906551,0.341512970581564,-4.11205339967716
23,900,0,-0.607841793167646,-0.365284241039826,-0.414301529556933,-0.0351305034199074,0.41057863516052,-4.18241901446455
23.25,900,0,-0.555024007238947,-0.398585768623671,-0.459471357461381,-0.0274097247929133,0.587139225889345,-5.0163738416909
23.5,900,0,-0.482641813526164,-0.455620442726508,-0.468792102157122,-0.0253110683024986,0.632054296757232,-5.12165242012896
23.75,900,0,-0.468792137416061,-0.464631851482836,-0.466719737505144,-0.0254513734711667,0.628126806128415,-5.09168970781654
24,900,0,-0.466719737478849,-0.462617254835093,-0.464653000920381,-0.025592644685143,0.624191058347607,-5.06192138429986
24.25,900,0,-0.464653000894131,-0.460633677570048,-0.462605811378743,-0.0257320705464639,0.620306711827642,-5.03248172546958
24.5,900,0,-0.462605811352493,-0.458666793669243,-0.460577757469522,-0.0258696804606967,0.61647260588871,-5.00336476332549
24.75,900,0,-0.460577757443272,-0.45671631266964,-0.45856843349466,-0.0260055040593265,0.612687604503542,-4.97456470854588
25,900,0,-0.45856843346841,-0.454781956699146,-0.456577446782022,-0.0261395701847305,0.608950609654183,-4.94607590845002
25.25,900,0,-0.456577446755773,-0.452863453190528,-0.454604417112757,-0.0262719069219252,0.60526055961829,-4.91789284348556
25.5,900,0,-0.454604417086507,-0.45096053492084,-0.452648976195108,-0.02640254162599,0.601616427403125,-4.89001012386149
25.75,900,0,-0.452648976168858,-0.449072939986423,-0.450710767165632,-0.0265315009487285,0.598017219243102,-4.8624224860919
26,900,0,-0.450710767139382,-0.447200411782315,-0.448789444118933,-0.0266588108635653,0.594461973195336,-4.83512478971417
26.25,900,0,-0.448789444092683,-0.44534269894099,-0.446884671655955,-0.0267844966900831,0.590949757781618,-4.80811201392979
26.5,900,0,-0.446884671629705,-0.443499555292701,-0.444996124462993,-0.0269085831164099,0.587479670735734,-4.78137925450126
26.75,900,0,-0.444996124436744,-0.441670739779456,-0.443123486905487,-0.0270310942214212,0.584050837789166,-4.75492172058667
27,900,0,-0.443123486879237,-0.439856016425551,-0.441266452644366,-0.0271520534956418,0.580662411527566,-4.72873473169334
27.25,900,0,-0.441266452618116,-0.438055154214442,-0.439424724273263,-0.0272714838609736,0.577313570311281,-4.7028137147337
27.5,900,0,-0.439424724247014,-0.436267927030556,-0.437598012969068,-0.0273894076901472,0.574003517235448,-4.67715420109153
27.75,900,0,-0.437598012942818,-0.434494113578076,-0.435786038161362,-0.0275058468250025,0.57073147914836,-4.65175182379542
28,900,0,-0.435786038135113,-0.432733497280645,-0.433988527222703,-0.0276208225933892,0.567496705733739,-4.6266023148322
28.25,900,0,-0.433988527196454,-0.430985866192582,-0.432205215162108,-0.0277343558268594,0.564298468601015,-4.60170150237624
28.5,900,0,-0.432205215135859,-0.429251012911054,-0.430435844346713,-0.0278464668756977,0.561136060463334,-4.57704530828449
28.75,900,0,-0.430435844320464,-0.427528734477701,-0.428680164224282,-0.0279571756250038,0.558008794315893,-4.55262974548775
29,900,0,-0.428680164198033,-0.425818832283028,-0.426937931066082,-0.0280665015090931,0.554916002677623,-4.52845091556759
29.25,900,0,-0.426937931039833,-0.424121111979654,-0.425208907718584,-0.0281744635256689,0.551857036858819,-4.5045050063563
29.5,900,0,-0.425208907692335,-0.42243538338594,-0.423492863367345,-0.0282810802492918,0.54883126626573,-4.48078828961927
29.75,900,0,-0.423492863341096,-0.420761460379834,-0.421789573309144,-0.0283863698446249,0.545838077729776,-4.45729711876992
30,900,0,-0.421789573282895,-0.419099160822989,-0.420098818738219,-0.0284903500785425,0.542876874879657,-4.43402792670554
1,950,0,-0.952785286216448,-0.952785286216448,-0.952785286216448,8.13770015670017e-05,0.596347296669785,-2.00597614427414
1.25,950,0,-0.952785286190271,-0.951626901935552,-0.951626901935552,0.000124310341114195,0.7425268254229,-2.51208231855038
1.5,950,0,-0.951626901909367,-0.950322058161157,-0.950322058161157,0.000174360438240802,0.887094753866969,-3.02058269252755
1.75,950,0,-0.950322058134964,-0.948828965603673,-0.948828965603673,0.000230021862235579,1.02967627939653,-3.5319049879373
2,950,0,-0.948828965577471,-0.947085319155605,-0.947085319155605,0.000289186822769352,1.16972580015823,-4.04663700681494
2.25,950,0,-0.947085319129395,-0.944992543252707,-0.944992543252707,0.000348718256579549,1.30640035373177,-4.56562427898164
2.5,950,0,-0.944992543226489,-0.942381773096417,-0.942381773096417,0.000403545388904574,1.43828898367507,-5.09015599194236
2.75,950,0,-0.942381773070191,-0.938929711491513,-0.938929711491513,0.00044445802246826,1.56274856681005,-5.622348128279
3,950,0,-0.938929711465279,-0.933907762004377,-0.933907762004377,0.000451558646206841,1.67393090093244,-6.16596463872899
3.25,950,0,-0.933907761978136,-0.92524267132854,-0.925242671584388,0.000369153816117856,1.75532612953814,-6.72727960525903
3.5,950,11,-0.955169240002476,-0.375310559305378,-0.924473136219242,0.00142408585106179,1.76312414743012,-5.13363549562603
3.75,950,15,-0.955161337456616,-0.370241613435347,-0.953929947584139,-0.00227070446931422,0.43063217978664,-2.37178348126585
4,950,16,-0.955144791482184,-0.366102633007541,-0.89865758561127,0.00211133817214123,1.80443400855272,-4.58677916544906
4.25,950,20,-0.955129987408432,-0.361547415540625,-0.365022121526523,-0.0322372566381888,0.343355081760748,-5.47204007258668
4.5,950,21,-0.955110648720973,-0.357357189444773,-0.952312461007649,-0.000492688089470772,0.658638546589006,-2.08819783421651
4.75,950,23,-0.955086312914035,-0.353645321580644,-0.947526183801381,0.000637784793096956,1.13926664047786,-2.28100136779197
5,950,25,-0.95505885665499,-0.350172364490262,-0.943988899446662,0.00111166116818259,1.36548724482634,-2.49910770054718
5.25,950,27,-0.955028523721691,-0.346923203774891,-0.945335448014108,0.000941822261980905,1.28968256923348,-2.33122475959701
5.5,950,29,-0.954995272397413,-0.343935098111871,-0.951892756609071,-0.000667681268946732,0.711148964601007,-1.90083898822935
5.75,950,30,-0.954959617536978,-0.341143092253647,-0.936516087707909,0.00183904631540626,1.63333925585446,-2.74015585846522
6,950,32,-0.954922747454792,-0.338314502476416,-0.911772873727655,0.00265746805682056,1.83117672885295,-3.13678860174358
6.25,950,34,-0.954882483308881,-0.33594054415275,-0.942064058411903,0.00133466966782977,1.45796450577179,-2.32468990188585
6.5,950,36,-0.954841774285699,-0.333363928911764,-0.355335029314698,-0.00652073511759305,0.836312768577444,-7.46098945469253
6.75,950,36,-0.954798668705347,-0.331058170625665,-0.829809464592582,0.00374782182683525,1.90016351639367,-3.19011331539446
7,950,39,-0.95475394230728,-0.32884773825156,-0.950865508614194,-0.000692787106664034,0.83064238745996,-1.73837477948346
7.25,950,40,-0.954707898089841,-0.326641797162573,-0.952400092850071,-0.00225140228528831,0.645715537296921,-1.67189179274393
7.5,950,41,-0.954660206276329,-0.324545932118643,-0.940692929473238,0.00143285322603281,1.51384377851019,-2.17013115742898
7.75,950,43,-0.954611151905018,-0.322461219776586,-0.947889295919095,0.000218288648737285,1.11219097061604,-1.79641236042714
8,950,44,-0.954560379220635,-0.320536115476919,-0.939240316114446,0.00155062367779367,1.56403674187601,-2.15615521795742
